Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,196,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,1469387.755,20408.16327,65.33333333,107.9645003,190,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10204.08163,10204.08163,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,64,0,0,0,0,0,0,2,84,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,176193,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,590.2618151686,11.3511887532,176193.0,0.0,176193,176193,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,5.6755943766,5.6755943766,44,60,49.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,32,0,0,0,0,0,0,1,44,1,60,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,30833,1,1,45,77,45,45,45.0,0.0,77,77,77.0,0.0,3956.799533,64.86556611,30833.0,0.0,30833,30833,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.43278306,32.43278306,45,77,55.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,83.5,45.0,77.0,32,0,0,0,0,0,0,1,45,1,77,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,1010,2,2,68,228,34,34,34.0,0.0,114,114,114.0,0.0,293069.3069,3960.39604,336.6666667,577.9276195,1004,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,1980.19802,1980.19802,34,114,66.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,82.5,34.0,114.0,40,0,0,0,0,0,0,2,68,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
8080,996935,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05533962,6.018446539,199387.0,272482.8646,498881,330,996577,498288.5,1304.612011,499211,497366,996440,498220.0,1441.08362,499239,497201,0,0,0,0,92,60,3.009223269,3.009223269,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,0
54235,2,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,21500000.0,1500000.0,1.0,0.0,1,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,60,0,1500000.0,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,66,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
51622,788,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2538.071066,788.0,0.0,788,788,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1269.035533,1269.035533,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,72649,2,2,62,218,31,31,31.0,0.0,109,109,109.0,0.0,3854.148027,55.05925753,24216.33333,41899.75793,72598,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,64,64,27.52962876,27.52962876,31,109,62.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,77.75,31.0,109.0,64,0,0,0,0,0,0,2,62,2,218,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,23176,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,5091.473939,86.29616845,23176.0,0.0,23176,23176,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43.14808423,43.14808423,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,20,0,0,0,0,0,0,1,51,1,67,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,45506,2,2,62,188,31,31,31.0,0.0,94,94,94.0,0.0,5493.78104,87.90049664,15168.66667,26227.01165,45453,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,64,43.95024832,43.95024832,31,94,56.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,70.25,31.0,94.0,40,0,0,0,0,0,0,2,62,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5808962,9,5,626,2725,342,0,69.55555556,120.8367816,1400,0,545.0,712.0519644,576.8672613,2.410069131,446843.2308,1562041.18,5645314,1,5808962,726120.25,1987841.637,5645314,1,87458,21864.5,25140.37509,45960,80,0,0,0,0,200,108,1.549330156,0.860738975,0,1400,223.4,457.0821745,208924.1143,0,0,0,1,0,0,0,0,0,239.3571429,69.55555556,545.0,200,0,0,0,0,0,0,9,626,5,2725,29200,11256,8,20,163647.0,0.0,163647,163647,5645314.0,0.0,5645314,5645314,0
2540,64,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,187500.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15625.0,15625.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1892,16360,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,147424,1,1,55,155,55,55,55.0,0.0,155,155,155.0,0.0,1424.4627740395,13.5663121337,147424.0,0.0,147424,147424,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,6.7831560669,6.7831560669,55,155,88.3333333333,57.735026919,3333.3333333333,0,0,0,0,0,0,0,0,1,132.5,55.0,155.0,20,0,0,0,0,0,0,1,55,1,155,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,17797777,2,2,93,162,50,43,46.5,4.949747468,103,59,81.0,31.11269837,14.32763204,0.224747169,5932592.333,10200000.0,17700000,23828,17700000,17700000.0,0.0,17700000,17700000,17800000,17800000.0,0.0,17800000,17800000,0,0,0,0,52,52,0.112373585,0.112373585,43,103,59.6,25.13563208,631.8,0,0,0,0,0,0,0,0,1,74.5,46.5,81.0,52,0,0,0,0,0,0,2,93,2,162,-1,-1,1,20,23828.0,0.0,23828,23828,17700000.0,0.0,17700000,17700000,0
443,92547433,17,14,5099,6935,2140,0,299.9411764706,587.92606578,1460,0,495.3571428571,528.1172083111,130.0306190016,0.3349633695,3084914.43333333,11388416.833907,44998567,33,92522898,5782681.125,15305534.9309509,45023128,143,92522961,7117150.84615385,16826419.1163054,45023156,48,0,0,0,0,352,316,0.1836895897,0.1512737798,0,2140,376.0625,556.3556496262,309531.608870968,0,0,0,1,0,0,0,0,0,388.1935483871,299.9411764706,495.3571428571,352,0,0,0,0,0,0,17,5099,14,6935,8192,1295,16,20,1288017.5,1786797.31776844,2551474,24561,44973431.5,35546.9649970289,44998567,44948296,0
80,5156285,4,2,12,0,6,0,3.0,3.464101615,0,0,0.0,0.0,2.32725693,1.163628465,1031257.0,2279388.608,5108696,4,5156285,1718761.667,2935769.265,5108696,23498,23545,23545.0,0.0,23545,23545,0,0,0,0,104,64,0.77575231,0.387876155,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2.0,3.0,0.0,104,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,82783,10,5,713,479,469,0,71.3,147.2873608517,341,0,95.8,149.5299301143,14399.0916009326,181.196622495,5913.0714285714,9622.8975842821,23712,48,82783,9198.1111111111,11490.4390847831,24852,48,51069,12767.25,13328.0587827585,24623,402,0,0,0,0,332,168,120.79774833,60.398874165,0,469,74.5,139.6662688936,19506.6666666667,0,0,0,1,0,0,0,0,0,79.4666666667,71.3,95.8,332,0,0,0,0,0,0,10,713,5,479,65535,972,5,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,10161124,7,4,541,2648,318,0,77.2857142857,128.4895771204,1400,0,662.0,739.9175629758,313.8432323038,1.0825574021,1016112.4,3158063.64294375,10003946,65,10161124,1693520.66666667,4071389.02869641,10003946,96,75471,25157.0,22023.4936147742,41951,222,0,0,0,0,152,88,0.688900165,0.3936572371,0,1400,265.75,494.4052671461,244436.568181818,0,0,0,1,0,0,0,0,0,289.9090909091,77.2857142857,662.0,152,0,0,0,0,0,0,7,541,4,2648,8192,20440,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,115685,13,9,941,6792,469,0,72.3846153846,141.1946283572,1448,0,754.6666666667,666.3126143185,66845.3127025976,190.1715866361,5508.8095238095,9500.6711321835,24932,0,115685,9640.4166666667,11156.2653938439,25266,0,83994,10499.25,14444.1245074153,32348,2,0,0,0,0,428,296,112.3741193759,77.7974672602,0,1448,336.2173913043,538.7212094414,290220.541501976,0,0,0,1,0,0,0,0,0,351.5,72.3846153846,754.6666666667,428,0,0,0,0,0,0,13,941,9,6792,65535,61,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,107971139,14,14,421,1767,421,0,30.07142857,112.5169828,1767,0,126.2142857,472.2506145,20.26467462,0.25932856,3998931.074,4952852.151,10200000,39,102000000,7866023.385,4470254.802,10200000,989,108000000,8302634.385,3883558.533,10200000,1226,0,0,0,0,456,456,0.12966428,0.12966428,0,1767,75.44827586,334.5812507,111944.6133,0,0,0,1,0,0,0,0,1,78.14285714,30.07142857,126.2142857,456,0,0,0,0,0,0,14,421,14,1767,29200,939,1,32,40994.5,12360.56048,76172,36944,10200000.0,57159.28873,10200000,10000000,0
443,220907,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,17582.05942,54.32150181,20082.45455,23394.07929,62244,48,220907,36817.83333,20572.04439,62244,2186,75716,18929.0,35399.29629,71975,48,0,0,0,0,152,112,31.68754272,22.63395909,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,60012,1,1,64,117,64,64,64.0,0.0,117,117,117.0,0.0,3016.0634539759,33.3266679997,60012.0,0.0,60012,60012,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.6633339999,16.6633339999,64,117,81.6666666667,30.5995642671,936.3333333333,0,0,0,0,0,0,0,0,1,122.5,64.0,117.0,32,0,0,0,0,0,0,1,64,1,117,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,204,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,1088235.294,19607.84314,68.0,80.29321266,157,1,1,1.0,0.0,1,1,46,46.0,0.0,46,46,0,0,0,0,64,64,9803.921569,9803.921569,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31266,4,2,128,96,32,32,32.0,0.0,48,48,48.0,0.0,7164.331862,191.9017463,6253.2,13488.27634,30372,0,30375,10125.0,17534.41641,30372,0,3,3.0,0.0,3,3,0,0,0,0,104,40,127.9344975,63.96724877,32,48,36.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,42.66666667,32.0,48.0,104,0,0,0,0,0,0,4,128,2,96,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,115162501,16,14,446,979,446,0,27.875,111.5,979,0,69.92857143,261.6487558,12.3738195,0.260501463,3971120.724,4881654.653,10000000,42,115000000,7677500.067,4197257.519,10000000,124,111000000,8502053.615,3766032.996,10000000,2752,0,0,0,0,520,456,0.138934114,0.121567349,0,979,45.96774194,190.7749955,36395.09892,0,0,0,1,0,0,0,0,0,47.5,27.875,69.92857143,520,0,0,0,0,0,0,16,446,14,979,29200,118,1,32,32663.0,9912.103642,62547,29543,10000000.0,7035.35505,10000000,9997027,0
80,104596,3,4,442,872,436,0,147.3333333,250.0106664,860,0,218.0,428.0093457,12562.6219,66.92416536,17432.66667,22794.50124,57803,2,80998,40499.0,24471.55148,57803,23195,81438,27146.0,46776.83222,81159,2,0,0,0,0,72,92,28.68178515,38.24238021,0,860,164.25,319.3698036,101997.0714,0,0,0,1,0,0,0,0,1,187.7142857,147.3333333,218.0,72,0,0,0,0,0,0,3,442,4,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,60691403,17,12,1663,3948,1353,0,97.82352941,327.648866,2113,0,329.0,697.9950508,92.45131473,0.477827148,2167550.107,4178406.148,10000000,10,60700000,3793212.688,5018750.34,10100000,73,60600000,5512774.455,5234490.753,10100000,248,0,0,0,0,552,392,0.280105569,0.197721578,0,2113,187.0333333,508.1730959,258239.8954,0,0,0,1,0,0,0,0,0,193.4827586,97.82352941,329.0,552,0,0,0,0,0,0,17,1663,12,3948,29200,129,3,32,88724.33333,93202.95108,278974,50595,10000000.0,12309.24598,10000000,9999176,0
53,61150,1,1,46,167,46,46,46.0,0.0,167,167,167.0,0.0,3483.237939,32.70645953,61150.0,0.0,61150,61150,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.35322976,16.35322976,46,167,86.33333333,69.85938257,4880.333333,0,0,0,0,0,0,0,0,1,129.5,46.0,167.0,32,0,0,0,0,0,0,1,46,1,167,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
40158,3,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,10333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,65,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,65227853,15,15,799,6314,414,0,53.2666666667,114.129291762,2920,0,420.9333333333,820.3102606999,109.0485072382,0.459926222,2249236.31034483,4123079.04583647,10004801,4,60335358,4309668.42857143,5122825.70800355,10026697,198,65205876,4657562.57142857,4981799.1214729,10026698,4,0,0,0,0,312,384,0.229963111,0.229963111,0,2920,229.4516129032,596.4150030926,355710.855913978,0,0,0,1,0,0,0,0,1,237.1,53.2666666667,420.9333333333,312,0,0,0,0,0,0,15,799,15,6314,8192,33,14,20,64495.0,104084.739300245,276957,21884,9991398.0,22146.6354645574,10004801,9946887,0
443,5242149,7,4,599,137,517,0,85.57142857,191.3085267,137,0,34.25,68.5,140.400435,2.098376067,524214.9,1523032.305,4855321,3,5242149,873691.5,2026569.939,5008781,3,270718,90239.33333,80185.96032,154151,264,0,0,0,0,232,136,1.335330224,0.763045842,0,517,61.33333333,149.0816331,22225.33333,0,0,0,1,0,0,0,0,0,66.90909091,85.57142857,34.25,232,0,0,0,0,0,0,7,599,4,137,29200,237,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,153,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,601307.1895,26143.79085,51.0,86.60254038,151,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,13071.89542,13071.89542,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
24836,5685003,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,7.387858898,1.231309816,947500.5,2305152.96,5652846,1,0,0.0,0.0,0,0,5673829,1134765.8,2525698.025,5652846,1,0,0,0,0,20,120,0.175901402,1.055408414,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,32157.0,0.0,32157,32157,5652846.0,0.0,5652846,5652846,0
80,116267596,16,14,755,616,671,0,47.1875,166.3567327,610,0,44.0,162.9138517,11.79176355,0.258025461,4009227.448,4859527.768,9995621,73,116000000,7751173.067,4048372.625,10000000,15202,111000000,8502034.385,3675665.562,10000000,71448,0,0,0,0,332,424,0.137613579,0.120411882,0,671,44.22580645,159.3996465,25408.24731,0,0,0,1,0,0,0,0,0,45.7,47.1875,44.0,332,0,0,0,0,0,0,16,755,14,616,8192,60,15,20,73494.72727,192533.1834,653996,14971,9974357.727,61104.16251,9995621,9790556,0
53,205,2,2,92,348,46,46,46.0,0.0,174,174,174.0,0.0,2146341.463,19512.19512,68.33333333,77.52633961,154,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,9756.097561,9756.097561,46,174,97.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,121.5,46.0,174.0,64,0,0,0,0,0,0,2,92,2,348,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
12345,53,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,301886.7925,75471.69811,17.66666667,27.15388247,49,1,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,48,40,37735.84906,37735.84906,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
80,32610,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,61.3308801,32610.0,0.0,32610,32610,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,30.66544005,30.66544005,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,274,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5153852,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.776118523,1717950.667,2947485.128,5121362,57,5153852,2576926.0,3598375.9,5121362,32490,0,0.0,0.0,0,0,0,0,0,0,80,28,0.582088892,0.194029631,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,80,0,0,0,0,0,0,3,0,1,0,29200,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
51376,209,3,1,83,6,46,6,27.6666666667,20.2072594216,6,6,6.0,0.0,425837.320574163,19138.7559808612,69.6666666667,71.3956114431,145,3,209,104.5,143.5426765809,206,3,0,0.0,0.0,0,0,1,0,0,0,60,20,14354.0669856459,4784.6889952153,6,46,27.0,20.1246117975,405.0,0,1,0,0,1,0,0,0,0,33.75,27.6666666667,6.0,60,0,0,0,0,0,0,3,83,1,6,123,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,709597,7,9,524,3813,200,0,74.85714286,90.51598123,1460,0,423.6666667,611.5192147,6111.919864,22.54800964,47306.46667,86708.16243,251450,0,685930,114321.6667,109511.6292,251454,23571,686034,85754.25,124674.1983,275114,3,0,0,0,0,152,192,9.86475422,12.68325543,0,1460,255.1176471,473.618106,224314.1103,0,0,0,1,0,0,0,0,1,271.0625,74.85714286,423.6666667,152,0,0,0,0,0,0,7,524,9,3813,8192,290,6,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,61271,1,1,58,145,58,58,58.0,0.0,145,145,145.0,0.0,3313.149777,32.64186973,61271.0,0.0,61271,61271,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.32093486,16.32093486,58,145,87.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,130.5,58.0,145.0,32,0,0,0,0,0,0,1,58,1,145,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
64490,1523,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,7879.1858174655,1313.1976362443,1523.0,0.0,1523,1523,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,656.5988181221,656.5988181221,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,14553,65535,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
46579,12021,12,9,17832,0,2896,0,1486.0,1275.953262,0,0,0.0,0.0,1483404.043,1746.94285,601.05,2175.231518,9700,1,11919,1083.545455,2902.12513,9700,2,11910,1488.75,3482.740741,9940,1,0,0,0,0,400,304,998.2530571,748.6897929,0,2896,810.5454545,1194.298548,1426349.022,0,0,0,1,0,0,0,0,0,849.1428571,1486.0,0.0,400,0,0,0,0,0,0,12,17832,9,0,29200,395,8,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,21466598,17,18,1888,20378,383,0,111.0588235,156.9663461,2920,0,1132.111111,796.721657,1037.239343,1.630439998,631370.5294,2376702.08,9995140,0,21500000,1341662.375,3403540.17,10100000,49,21200000,1247496.294,3340779.738,10100000,50,0,0,0,0,352,396,0.791927999,0.838511999,0,2920,618.5,768.9240163,591244.1429,0,0,0,1,0,0,0,0,1,636.1714286,111.0588235,1132.111111,352,0,0,0,0,0,0,17,1888,18,20378,8192,270,16,20,609407.0,682987.3689,1092352,126462,9994468.0,950.3515139,9995140,9993796,0
80,115872195,16,14,437,796,437,0,27.3125,109.25,796,0,56.85714286,212.7399486,10.64103429,0.258905944,3995592.931,4977879.96,10200000,73,116000000,7724813.0,4364497.681,10200000,1356,113000000,8658478.385,3837135.679,10200000,558,0,0,0,0,520,456,0.13808317,0.120822774,0,796,39.77419355,160.7838528,25851.44731,0,0,0,1,0,0,0,0,0,41.1,27.3125,56.85714286,520,0,0,0,0,0,0,16,437,14,796,29200,285,1,32,25946.63636,7790.900491,49436,23500,10200000.0,31859.25243,10200000,10100000,0
53,23663,1,1,49,114,49,49,49.0,0.0,114,114,114.0,0.0,6888.391159,84.52013692,23663.0,0.0,23663,23663,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.26006846,42.26006846,49,114,70.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,106.0,49.0,114.0,32,0,0,0,0,0,0,1,49,1,114,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5016444,7,4,1704,152,1105,0,243.4285714,423.688902,152,0,38.0,76.0,369.9831993,2.192788358,501644.4,1541224.225,4887689,3,5016444,836074.0,2015394.796,4949921,3,86627,28875.66667,31490.01592,62652,326,0,0,0,0,152,92,1.395410773,0.797377585,0,1105,154.6666667,334.1092182,111628.9697,0,0,0,1,0,0,0,0,0,168.7272727,243.4285714,38.0,152,0,0,0,0,0,0,7,1704,4,152,8192,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,117697373,73,89,3340,94453,259,0,45.75342466,93.19614632,2920,0,1061.269663,742.6118184,830.8851549,1.376411349,731039.5839,2517222.655,10000000,2,117000000,1630447.014,3697758.898,10300000,17,117000000,1333893.023,3410027.227,10300000,2,0,0,0,0,1616,1924,0.620234744,0.756176606,0,2920,599.9570552,748.9755996,560964.4488,0,0,0,1,0,0,0,0,1,603.6604938,45.75342466,1061.269663,1616,0,0,0,0,0,0,73,3340,89,94453,8192,52,60,20,681462.5455,1225180.407,4375513,307238,9990554.273,46189.43982,10000000,9852399,0
443,10692053,13,17,4487,15825,2084,0,345.1538462,763.3838971,2857,2,930.8823529,859.7370879,1899.728705,2.805822231,368691.4828,1853056.574,10000000,3,691170,57597.5,65530.008,209642,37,10700000,666219.75,2490372.601,10000000,3,0,0,0,0,272,344,1.2158563,1.589965931,0,2857,655.2258065,852.2596908,726346.5806,0,0,0,1,0,0,0,0,1,677.0666667,345.1538462,930.8823529,272,0,0,0,0,0,0,13,4487,17,15825,8192,40880,12,20,691170.0,0.0,691170,691170,10000000.0,0.0,10000000,10000000,0
80,119998201,5,3,199,1632,181,0,39.8,78.97594571,1626,0,544.0,937.0442892,15.25856208,0.066667666,17100000.0,45300000.0,120000000,12,120000000,30000000.0,60000000.0,120000000,54,29595,14797.5,19417.85932,28528,1067,0,0,0,0,112,72,0.041667291,0.025000375,0,1626,203.4444444,536.6882501,288034.2778,0,0,0,1,0,0,0,0,0,228.875,39.8,544.0,112,0,0,0,0,0,0,5,199,3,1632,65535,946,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,111,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,108108.1081,18018.01802,111.0,0.0,111,111,111,111.0,0.0,111,111,0,0.0,0.0,0,0,0,0,0,0,40,0,18018.01802,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,85874,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,1467.265994,23.28993642,85874.0,0.0,85874,85874,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,11.64496821,11.64496821,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,32,0,0,0,0,0,0,1,55,1,71,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,118483582,24,21,5322,2463,885,0,221.75,356.7577731,547,0,117.2857143,184.9094759,65.7053059,0.379799456,2692808.682,4188476.557,10000000,35,118000000,5149218.435,4626998.017,10100000,55446,118000000,5921608.7,4497570.661,10100000,5285,0,0,0,0,480,420,0.20255971,0.177239746,0,885,169.2391304,289.1628672,83615.16377,0,0,0,0,1,0,0,0,0,173.0,221.75,117.2857143,480,0,0,0,0,0,0,24,5322,21,2463,283,724,7,20,1115982.182,2631206.312,8742960,51358,9650565.455,1158978.062,10000000,6162582,0
54868,2,2,0,280,0,274,6,140.0,189.5046174,0,0,0.0,0.0,140000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,40,0,1000000.0,0.0,6,274,184.6666667,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,277.0,140.0,0.0,40,0,0,0,0,0,0,2,280,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
